account,post_num,post_date,text,num_likes,real_tags,year,month,year_month
cgv_korea,3187,2016-03-31,"['cgv_korea', '🎊3월의 #미션플레이 #CGV먹방 당첨작 발표②', '우리 모두 부끄러워 말고 당당해지자구.', '바야흐로 지금은 #혼영 의 시대!', 'feat.혼자지만 팝콘은 필수! 그것도 大사이쥬로~', '', '@suuungz 다이렉트 메시지 확인해주오-3-♥']",181,"['#미션플레이', '#CGV먹방', '#혼영']",2016,3,2016-03
cgv_korea,3185,2016-04-01,"['cgv_korea', '오늘은 만우절!😎 히어로 파코니 출~동~~~!', '제군들이여~ 가자! CGV를 속여보자~!!!', '올해는 파코니도 참여해봤는데여...🙈🙊💕', '', '프렌들도 히어로인 척! 군인인 척! 학생인 척! 해보라규👀', '', '#CGV #CulturePlayNews #만우절 #만우절장난 #만우절이벤트 #군복할인 #교복할인 #히어로할인 #슈퍼맨 #베트맨대슈퍼맨 #파코니 #PlayAtCGV #CULTUREPLEX']",354,"['#CGV', '#CulturePlayNews', '#만우절', '#만우절장난', '#만우절이벤트', '#군복할인', '#교복할인', '#히어로할인', '#슈퍼맨', '#베트맨대슈퍼맨', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3184,2016-04-05,"['cgv_korea', '봄 바람 휘날리며~🎶 흩날리는 벚꽃 잎이~🌸', '꺄항! 파코니 오늘 벚꽃 구경 나왔엉!', '싱숭생숭...🙈 파코니 봄 타는 듯...🙊💕', '', '벚꽃으로 설렌 내 마음...💕#CGV여의도 #봄꽃영화제 로 달래줘야징🎬 프렌들도 같이 갈래~?!', '', '#벚꽃축제커플조심 #뒤에둘이사귀는듯 #파코니는괜차나 #설레지마 #심쿵하지마 #커플안본눈삽니다', '', '#CGV #CulturePlayNews #여의도 #윤중로 #벚꽃 #벚꽃놀이 #여의도봄꽃축제 #주토피아 #zootopia #judyhopps #nickwilde #파코니 #PlayAtCGV #CULTUREPLEX']",499,"['#봄꽃영화제', '#벚꽃축제커플조심', '#뒤에둘이사귀는듯', '#파코니는괜차나', '#설레지마', '#심쿵하지마', '#커플안본눈삽니다', '#CGV', '#CulturePlayNews', '#여의도', '#윤중로', '#벚꽃', '#벚꽃놀이', '#여의도봄꽃축제', '#주토피아', '#zootopia', '#judyhopps', '#nickwilde', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3183,2016-04-07,"['cgv_korea', '찾았다~!!! CGV!', 'CGV에 가면 숨어 있는 CGV가 아주 아주 많아~', '프렌들도 눈 크게 뜨고 한 번 찾아보자구👀', '-', '그럼, 4월의 #미션플레이 주제를 공지~~~🙋', '#발견CGV 해시태그와 함께 CGV 로고를 찾아 인증샷을 올려줭! 포토그래퍼 뺨치게 멋진 사진을 찍어준 친구 3명에게 #영화관람권(2매씩)을 쏠게.', '-', '어디 CGV에서 찍은 사진인지 흔적 남겨주는 거 잊지말구💕 -', '🎊선정작은 4월 중 Regram을 통해 @cgv_korea에서 깜짝 발표합니다.🎊', '-', '#CGV #CGV_MissionPlay #발견CGV #인증샷 #파코니 #극장데이트 #극장나들이 #영화관 #PlayAtCGV #CULTUREPLEX']",1382,"['#미션플레이', '#발견CGV', '#영화관람권(2매씩)을', '#CGV', '#CGV_MissionPlay', '#발견CGV', '#인증샷', '#파코니', '#극장데이트', '#극장나들이', '#영화관', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3182,2016-04-11,"['cgv_korea', '깜짝! 찾아오는 #CGV럭키타임 퀴즈 그 두 번째~', '파코니가 배우 정우성과 눈싸움을 벌인 여긴 어디?👀', '이 극장의 이름을 댓글로 가장 빨리 맞추는 파코니프렌 5명에게 CGV영화관람권(2매씩)을 쏠게!', '-', '🎬CGV□□□□□□□□', '단서1▶️ 1958년 탄생! 응팔의 선택🎎 커플도 데이트를 즐겼던 극장.', ""단서2▶️이름만 들어도 어마무시한~ 레전드급 영화 배우와 작품을 볼 수 있는 '명예의 전당(Hall of Fame)'이 있는 곳."", '단서3▶️ 종로의 숨은 힙 플레이쓰!💃 영원히 철들지 않는 청춘들의 문화공간, 바로 그 곳!', '-', '🎊당첨자에게는 4/12(화) 중으로 다이렉트 메시지 간다능🎊', '', '#CGV #CGV_LuckyTime #CGV럭키타임 #여긴어디 #파코니 #정우성 #PlayAtCGV #CULTUREPLEX']",565,"['#CGV럭키타임', '#CGV', '#CGV_LuckyTime', '#CGV럭키타임', '#여긴어디', '#파코니', '#정우성', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3181,2016-04-12,"['cgv_korea', '어제의 #CGV럭키타임 퀴즈 정답은~ 바로 바로~', '짜잔~! 🎊#CGV피카디리1958 이었어🎊', '재빠르게 정답을 맞힌 5명의 프렌들 모두 츄카츄카츄💃', '정말 엄청난 솜씨야👀 노하우 공유 좀 부탁해!', '-', 'CGV피카디리1958은 파코니도 이번에 처음 가봤는데,', '아주 아주 멋있는 곳이더라구😍', ""오늘부터 파코니 #최애 극장은 'CGV피카디리1958'"", '너로 정했다! 캬~~~! (언제 변심할지 모르지만~🙈💕)', '-', '#CGV #CGV피카디리1958 #피카디리 #극장 #핸드프린팅 #PlayAtCGV #CULTUREPLEX']",1735,"['#CGV럭키타임', '#최애', '#CGV', '#CGV피카디리1958', '#피카디리', '#극장', '#핸드프린팅', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3180,2016-04-14,"['cgv_korea', '오늘은 4월 14일! #블랙데이😎', '솔로들의 날이 밝았다구~!!! 이런 날 집에만 있을 순 없지.', '파코니도 이불을 박차고~ CGV로 무브무브~💃', '오늘은 #짜장면 에 #영화 각이다-!', '-', '#CGV #파코니 #블랙데이 #솔로만세 #선짜장후영화 #선영화후짜장 #영화관 #PlayAtCGV #CULTUREPLEX']",505,"['#블랙데이😎', '#짜장면', '#영화', '#CGV', '#파코니', '#블랙데이', '#솔로만세', '#선짜장후영화', '#선영화후짜장', '#영화관', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3179,2016-04-14,"['cgv_korea', '지난 2월 14일, 3월 14일 파코니 상황💀', '', '이불과 한 몸 되어, 넋이라도 있고 없고~', '커플? 그게 뭔가효? 먹는건가효...?ㅎㅎ', '지난 발렌타인, 화이트데이... 프렌들은 뭐하면서 보냈엉?', '-', '#CGV #파코니 #솔로스타그램 #집순이 #집돌이 #PlayAtCGV #CULTUREPLEX']",272,"['#CGV', '#파코니', '#솔로스타그램', '#집순이', '#집돌이', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3178,2016-04-20,"['cgv_korea', '♥파코니 공고♥앵그리버드 사생팬 모집', 'CGV에 #앵그리버드 출현!!!!!👀', '주말마다 돌아다닌다는 정보 입수(팬 서비스로 사진 찍어줌📷)', '-', '실제로 보니 박력 터지고, 완전 멋쁨 돋음🙊💕', '※단, 쉽게 화 낼 수 있으니 접근 시 조심 할 것...;;', '-', '🙋파코니가 알아낸 출현 스케쥴도 공유할게', '4/23(토) 10:00~11:30 CGV영등포', '4/24(일) 17:30~19:00 CGV일산', '4/30(토) 15:00~16:30(예정) CGV홍대', '-', '#CGV #CulturePlayNews #앵그리버드 #AngryBirds #앵그리버드더무비 #5월19일개봉 #파코니 #PlayAtCGV #CULTUREPLEX']",286,"['#앵그리버드', '#CGV', '#CulturePlayNews', '#앵그리버드', '#AngryBirds', '#앵그리버드더무비', '#5월19일개봉', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3176,2016-04-27,"['cgv_korea', '🎊4월의 #미션플레이 #발견CGV 당첨작 발표②', '파코니 팝콘 통에 숨어있는 #PlayAtCGV 를 찾아준 프렌~ 감사해요♥', '(파코니가 모델한 팝콘 통이라고~ 상 주는 거 절대 네버 아님~)', '@twome85 다이렉트 메시지 확인해주오 -3-♥']",455,"['#미션플레이', '#발견CGV', '#PlayAtCGV']",2016,4,2016-04
cgv_korea,3177,2016-04-27,"['cgv_korea', '이번 당첨작 선정은 꼭꼭 숨어있는 깨알 CGV를 찾아준 프렌들에게 돌아갔어요~!', '🎊4월의 #미션플레이 #발견CGV 당첨작 발표①', 'CGV STREET에서 쿨내 진동하는 쪼리 빠숑으로 #발스타그램 남겨준 첫 번째 프렌!', '', '영화 즐길 자세로 충분하구먼!!! 멋졍 b', '(말하지 않아도 파코니는 여기가 어딘지 알지롱~)', '@j1_717 다이렉트 메시지 확인해주오 -3-♥']",403,"['#미션플레이', '#발견CGV', '#발스타그램']",2016,4,2016-04
cgv_korea,3175,2016-04-27,"['cgv_korea', '🎊4월의 #미션플레이 #발견CGV 당첨작 발표③', '파코니~ 이거 처음 보고 그림인 줄!', '멋진 사진만큼 꿈같은 #골드클래스 관에서 깨알 CGV 찾아주어 고마워요~', '@sodotori 다이렉트 메시지 확인해주오 -3-♥']",555,"['#미션플레이', '#발견CGV', '#골드클래스']",2016,4,2016-04
cgv_korea,3174,2016-04-30,"['cgv_korea', '안녕! 파코니는 지금 #전주국제영화제 왔어👯', '축제는 즐기는게 남는거~💃CGV 부스도 한 번 가볼까?!', '퐐로 퐐로 퐐로미~!!👯', 'Feat. 내가 파코닌데...오른쪽 넌 누구냐;;👀', '-', '#CGV_전주국제영화제 #CGV #CulturePlayNews #전주국제영화제 #JIFF #전주 #영화의거리 #축제 #festival #파코니 #PlayAtCGV #CULTUREPLEX']",454,"['#전주국제영화제', '#CGV_전주국제영화제', '#CGV', '#CulturePlayNews', '#전주국제영화제', '#JIFF', '#전주', '#영화의거리', '#축제', '#festival', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3172,2016-04-30,"['cgv_korea', '홍홍홍~ 파코니가 다 가져가겠어😎', '-', '#CGV_전주국제영화제 #CGV #CulturePlayNews #전주국제영화제 #JIFF #전주 #영화의거리 #축제 #festival #파코니 #PlayAtCGV #CULTUREPLEX']",422,"['#CGV_전주국제영화제', '#CGV', '#CulturePlayNews', '#전주국제영화제', '#JIFF', '#전주', '#영화의거리', '#축제', '#festival', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3170,2016-04-30,"['cgv_korea', '꺅! 잡았다!!! 파코니 씐나씐나💃💃💃', '-', '#CGV_전주국제영화제 #CGV #CulturePlayNews #전주국제영화제 #JIFF #전주 #영화의거리 #축제 #festival #파코니 #PlayAtCGV #CULTUREPLEX']",460,"['#CGV_전주국제영화제', '#CGV', '#CulturePlayNews', '#전주국제영화제', '#JIFF', '#전주', '#영화의거리', '#축제', '#festival', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3169,2016-04-30,"['cgv_korea', '포토존에서 사진도 찰칵찰칵📷', '#CGV_전주국제영화제 해시태그 인증샷 이벤트!!!', '파코니도 도전!ㅋㅋ🙋(아저씨 선물 주세요~~~)', '-', '#CGV #CulturePlayNews #전주국제영화제 #JIFF #전주 #영화의거리 #축제 #festival #파코니 #PlayAtCGV #CULTUREPLEX']",426,"['#CGV_전주국제영화제', '#CGV', '#CulturePlayNews', '#전주국제영화제', '#JIFF', '#전주', '#영화의거리', '#축제', '#festival', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3168,2016-04-30,"['cgv_korea', '파코니 심쿵...🙊💕', '이상형 발견!!! 이쁘네여... 말 걸어볼까?!🙈', '-', '#CGV_전주국제영화제 #CGV #CulturePlayNews #전주국제영화제 #JIFF#전주 #영화의거리 #축제 #festival #파코니 #PlayAtCGV #CULTUREPLEX']",306,"['#CGV_전주국제영화제', '#CGV', '#CulturePlayNews', '#전주국제영화제', '#JIFF#전주', '#영화의거리', '#축제', '#festival', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3167,2016-04-30,"['cgv_korea', '안녕~!! 즐거웠어🙊💕', '다음 영화제 때 또 만나~!!!', '-', '#CGV_전주국제영화제 #CGV #CulturePlayNews #전주국제영화제 #JIFF #전주 #영화의거리 #축제 #festival #파코니 #PlayAtCGV #CULTUREPLEX']",296,"['#CGV_전주국제영화제', '#CGV', '#CulturePlayNews', '#전주국제영화제', '#JIFF', '#전주', '#영화의거리', '#축제', '#festival', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3173,2016-04-30,"['cgv_korea', '오!! 게임이다 게임!! 파코니도 줄을 섭니다~🙋', '축제는 경품타는 맛 아니겠어?!💃꺄호~!!!', '-', '#CGV_전주국제영화제 #CGV #CulturePlayNews #전주국제영화제 #JIFF #전주 #영화의거리 #축제 #festival #파코니 #PlayAtCGV #CULTUREPLEX']",477,"['#CGV_전주국제영화제', '#CGV', '#CulturePlayNews', '#전주국제영화제', '#JIFF', '#전주', '#영화의거리', '#축제', '#festival', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3171,2016-04-30,"['cgv_korea', '앗...잡기가 쉽지않네;;ㅎㅎ😅 (팔이 짧다...;;)', '-', '#CGV_전주국제영화제 #CGV #CulturePlayNews #전주국제영화제 #JIFF #전주 #영화의거리 #축제 #festival #파코니 #PlayAtCGV #CULTUREPLEX']",407,"['#CGV_전주국제영화제', '#CGV', '#CulturePlayNews', '#전주국제영화제', '#JIFF', '#전주', '#영화의거리', '#축제', '#festival', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,4,2016-04
cgv_korea,3166,2016-05-01,"['cgv_korea', '그거 알아?👀 극장 미소지기들의 유니폼에', '자신의 꿈을 담은 #드림태그 뱃지가 달려있는거✨', '-', '오늘은 5월1일 #근로자의날', '프렌들~ 열심히 일하고있는 미소지기의 꿈을 응원해줘💕', '공감 가는 #드림태그 문구를 같이 남겨주면 더더더 좋구~+_+', '(궁금하면 해시태그 클릭 ㄱㄱ💃)', '-', '미소지기를 응원해 준 총 50명의 프렌을 선정해서', '파코니가 카카오프렌즈 무비 패스카드(4매권)를 쏠게~!🎬', '-', '🎊당첨자는 5월2일 CGV 홈페이지/모바일앱의 당첨자 게시판에서 발표합니당~!!!🎊//발표완료!🙋', '-', '#CGV #MissionPlay #미소지기 #파코니 #PlayAtCGV #CULTUREPLE']",393,"['#드림태그', '#근로자의날', '#드림태그', '#CGV', '#MissionPlay', '#미소지기', '#파코니', '#PlayAtCGV', '#CULTUREPLE']",2016,5,2016-05
cgv_korea,3165,2016-05-05,"['cgv_korea', '파코니도 어린이 할래여>_< 오늘 #어린이날 이라', '#CGV하계 #씨네키즈 에서 애니메이션도 보구~!👯', '□□□□ □□□□□에서 동물 친구들이랑 그림책 읽고 놀았엉', '-', '그럼, 어린이 날 기념~ 요기가 어딘지 맞히기 #깜짝퀴즈 !', '댓글로 이 공간의 이름을 맞혀주면 5명 추첨해서', '영화관람권(1매)씩 선물로 줄게🎁 (선착순 아님👀)', '▶️힌트는 ""극장+어린이+도서관"" ㅎㅎ', '-', '프렌들 해피해피한 어린이 날 되어용💕', '-', '#CGV #CulturePlayNews #CINEKIDS #파코니 #PlayAtCGV #CULTUREPLEX']",232,"['#어린이날', '#CGV하계', '#씨네키즈', '#깜짝퀴즈', '#CGV', '#CulturePlayNews', '#CINEKIDS', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,5,2016-05
cgv_korea,3164,2016-05-09,"['cgv_korea', '어린이 날! 파코니가 방문했던 곳의 이름은...', '바로~!!!CGV하계의 ""씨네키즈 라이브러리"" 였어😎', '어린이 사이즈에 딱 맞는 좌석부터 키즈 전용 화장실까지🙊💕', '넘나 귀여운 것!!! 파코니 완전 반함😍', '-', '이벤트 당첨된 5명의 프렌들 모두 축하해🎁', '당첨자는 CGV홈페이지/모바일앱의 이벤트 당첨자 게시판에서 확인 ㄱㄱ (당첨자에겐 다이렉트 메시지도 보낼께영~)', '-', '#CGV #CGV하계 #씨네키즈 #CINEKIDS #씨네키즈라이브러리 #극장 #파코니 #PlayAtCGV #CULTUREPLEX']",226,"['#CGV', '#CGV하계', '#씨네키즈', '#CINEKIDS', '#씨네키즈라이브러리', '#극장', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,5,2016-05
cgv_korea,3163,2016-05-11,"['cgv_korea', '뭐야~ 유니세프야 뭐야~', '5월에 포토티켓 완전 무료라니!!! (흡...🙊)', '그래서 준비한 5월 #미션플레이 주제를 공개합니다!!!😎', '-', '바로~바로~ 내 #포토티켓 자랑하기👯✨', '#마이포티 해시태그와 함께 프렌들의 포티 인증샷을 올려줘!', '이번에도 가장 멋진 사진을 올려준 3명의 프렌에게', '#영화관람권(2매씩) 쏠게~! 빵야빵야🔫🔫', '🎊선정작은 5월 중 Regram을 통해 깜짝 발표 예정🎊', '-', '#CGV #CGV_MissionPlay #인증샷 #파코니 #김새롬화법 #포토티켓 #영화 #영화관 #영화스타그램 #PlayAtCGV #CULTUREPLEX']",240,"['#미션플레이', '#포토티켓', '#마이포티', '#영화관람권(2매씩)', '#CGV', '#CGV_MissionPlay', '#인증샷', '#파코니', '#김새롬화법', '#포토티켓', '#영화', '#영화관', '#영화스타그램', '#PlayAtCGV', '#CULTUREPLEX']",2016,5,2016-05
cgv_korea,3162,2016-05-13,"['cgv_korea', '가위!바위!보! ✌️👊✋ 파코니 VS 미소지기', '미소지기 이기고 스크래치 쿠폰을 쟁취하겠어!! 음하하하하😎', '(프렌들도 깜짝! 등장하는 가위바위보 미소지기를 찾아봐👀)', '-', '⚠️돌발 퀴즈⚠️', '파코니가 내민 것은 주먹일까?! 보일까?!', '댓글 참여해준 프렌 중 3명을 뽑아 영화관람권(1매씩) 쏠게~', '▶️힌트: 파코니는 답.정.너.', '-', '🎊당첨자는 5/16(월) CGV 홈페이지/모바일앱의 이벤트 당첨자 게시판에서 공개 예정🎊', '▶️발표 완료 (정답은 주먹! 파코니는 이기고 싶었으니까😎)', '-', '#CGV #CulturePlayNews #가위바위보 #게릴라이벤트 #극장 #영화관 #파코니 #미소지기 #PlayAtCGV #CULTUREPLEX']",233,"['#CGV', '#CulturePlayNews', '#가위바위보', '#게릴라이벤트', '#극장', '#영화관', '#파코니', '#미소지기', '#PlayAtCGV', '#CULTUREPLEX']",2016,5,2016-05
cgv_korea,3161,2016-05-16,"['cgv_korea', '파코니 주말에 #CGV인천 에서 야구하고왔어⚾️', '홈런도 날렸쪙👯 자랑자랑✨', 'CGV안에 #스크린야구장 이 생기다니🙊', '이거 완전 잼!!! 꿀잼!!!!! 허늬잼!!!!!!!💃💃💃', '(이미 해본 프렌들 있나요?!👀)', '-', '#CGV #CulturePlayNews #CGV스트라이크존 #야구 #스크린야구 #극장 #영화관 #파코니 #PlayAtCGV #CULTUREPLEX']",254,"['#CGV인천', '#스크린야구장', '#CGV', '#CulturePlayNews', '#CGV스트라이크존', '#야구', '#스크린야구', '#극장', '#영화관', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,5,2016-05
cgv_korea,3160,2016-05-19,"['cgv_korea', '5월 #CGV럭키타임 눈 크게 뜨고 주목하시라👀', '파코니가 낭만 가득✨ #옥탑스테이지 에서', '우쿨렐레와 필라테스 강습을 받고 온 여긴 어디?', '-', '이 극장의 이름을 댓글로 가장 빨리 맞추는 파코니프렌 5명에게 CGV영화관람권(2매씩)을 쏠게!', '▶힌트 : CGV□□□ □□□□(7글자)', '️당첨자에게는 5/20(금) 중으로 다이렉트 메세지 보낼게♥', '-', ""🎊정답발표! 'CGV대학로 문화극장'이야!! 다들 짱짱😍"", '선착순 당첨자 5명은 다이렉트메시지 보내놨엉💕확인부탁해', '-', '#CGV #CGV_LuckyTime #CGV럭키타임 #여긴어디 #파코니 #옥탑스테이지 #아웃도어클래스 #우쿨렐레 #ukulele #필라테스 #pilates #PlayAtCGV #CULTUREPLEX']",241,"['#CGV럭키타임', '#옥탑스테이지', '#CGV', '#CGV_LuckyTime', '#CGV럭키타임', '#여긴어디', '#파코니', '#옥탑스테이지', '#아웃도어클래스', '#우쿨렐레', '#ukulele', '#필라테스', '#pilates', '#PlayAtCGV', '#CULTUREPLEX']",2016,5,2016-05
cgv_korea,3159,2016-05-20,"['cgv_korea', '프렌들.. 어제 #셰익스피어톡 왜 안왔어...?😑', '파코니 혼자 갔어~!!!😫(흐엉...)', '#올리비아핫세 나오는 #로미오와줄리엣 도 보구~', '#이상용평론가 님 해석톡도 듣구💕엄청 엄청 좋았다구😌', '이번 주말 #스크린문학전 은 꼭 참석하라구!', '(안오면 프로불참러😤)', '-', '#CGV #CulturePlayNews #CGV씨네라이브러리 #CGV아트하우스 #시네마톡 #영화 #도서관 #극장 #영화관 #파코니 #PlayAtCGV #CULTUREPLEX']",277,"['#셰익스피어톡', '#올리비아핫세', '#로미오와줄리엣', '#이상용평론가', '#스크린문학전', '#CGV', '#CulturePlayNews', '#CGV씨네라이브러리', '#CGV아트하우스', '#시네마톡', '#영화', '#도서관', '#극장', '#영화관', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,5,2016-05
cgv_korea,3158,2016-05-25,"['cgv_korea', '마술 종이에 색연필로 쓱싹쓱싹🎨', '오븐에 구우면~ 귀요미 악세사리가되는 신기방기 #슈링클스', '""파코니가 한번 참여해봤는데요~""🙋', '-', '파코니 실력 어때? (후후훗😎) #CGV창원더시티 에서 주말 IMAX 보면, 무료로 체험 할 수 있다능👯', '-', '#CGV #CulturePlayNews #슈링클스 #shrinkles #IMAX #극장 #영화관 #파코니 #PlayAtCGV #CULTUREPLEX']",396,"['#슈링클스', '#CGV창원더시티', '#CGV', '#CulturePlayNews', '#슈링클스', '#shrinkles', '#IMAX', '#극장', '#영화관', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,5,2016-05
cgv_korea,3157,2016-05-27,"['cgv_korea', '#라인프렌즈콤보 겟하고 인스타하는 거냐구👀', '부지런한 파코니는 #브라운 #코니 #샐리 한 번에 데려왔다능', '아~ 넘나 뿌듯한 것!!! 얘네 너무 귀여웡~!!!🐤🐰🐻', '(어머나... #피규어 부분은 도장임!!!🙊💕)', '-', '선착순 1만 명만 캐릭터 컵 2+1이래!! 프렌들 서둘러~💃', '-', '#CGV #CulturePlayNews #LINEFriends #라인프렌즈 #라인 #LINE #Brown #Sally #Cony #극장 #영화관 #파코니 #PlayAtCGV #CULTUREPLEX#']",486,"['#라인프렌즈콤보', '#브라운', '#코니', '#샐리', '#피규어', '#CGV', '#CulturePlayNews', '#LINEFriends', '#라인프렌즈', '#라인', '#LINE', '#Brown', '#Sally', '#Cony', '#극장', '#영화관', '#파코니', '#PlayAtCGV', '#CULTUREPLEX#']",2016,5,2016-05
cgv_korea,3155,2016-05-31,"['cgv_korea', '🎊5월의 #미션플레이 #마이포티 당첨작 발표②', '#포토티켓 으로 완성한 감각적인 #셀프인테리어', '좋은 건 다 같이 공유하는 거니까☺️ (멋져! 엄지척👍)', '-', '@yyellowmagnolia 다이렉트 메시지 확인해주오 -3-♥']",377,"['#미션플레이', '#마이포티', '#포토티켓', '#셀프인테리어']",2016,5,2016-05
cgv_korea,3154,2016-05-31,"['cgv_korea', '🎊5월의 #미션플레이 #마이포티 당첨작 발표③', '요즘 #나의소녀시대 #왕대륙 이 대세라면서요?👀', '정성스럽게 꾸민 포토북의 아날로그 감성과', '#포토티켓 이 넘 잘어울려서 Pick!🙋🙋🙋', '-', '@to.my.lover 다이렉트 메시지 확인해주오 -3-♥']",443,"['#미션플레이', '#마이포티', '#나의소녀시대', '#왕대륙', '#포토티켓']",2016,5,2016-05
cgv_korea,3156,2016-05-31,"['cgv_korea', '🎊5월의 #미션플레이 #마이포티 당첨작 발표①', '#포토티켓 은 역시 #럽스타 인가!', '이 커플 부럽다!!💏 보는 파코니까지 행복해지는...😌', '#사랑할_땐_포토티켓이_愛티켓', '-', '@ddong_eunhye 다이렉트 메시지 확인해주오 -3-♥']",365,"['#미션플레이', '#마이포티', '#포토티켓', '#럽스타', '#사랑할_땐_포토티켓이_愛티켓']",2016,5,2016-05
cgv_korea,3153,2016-06-01,"['cgv_korea', '-', '#대학생 이라면 주목! 지금부터 게임을 시작하지😎', '눈 크게 뜨고👀 캠퍼스에 숨겨진 #CGV보물쪽지 를 찾아봐~!', '어떤 행운이 기다리고 있을지 벌써부터 심장이 바운쓰~바운쓰~', '-', '찾은 후에 #CGV #학교이름_CGV를찾아라 해시태그를 달아 파코니에게도 알려주는거 잊지 말구🙇', '그럼, 기다리고 있을게~ 파이팅!!!🎏', '-', '#CGV #CulturePlayNews #보물찾기 #CGV보물찾기 #득템 #캠퍼스 #대학교 #파코니 #PlayAtCGV #CULTUREPLEX']",367,"['#대학생', '#CGV보물쪽지', '#CGV', '#학교이름_CGV를찾아라', '#CGV', '#CulturePlayNews', '#보물찾기', '#CGV보물찾기', '#득템', '#캠퍼스', '#대학교', '#파코니', '#PlayAtCGV', '#CULTUREPLEX']",2016,6,2016-06
cgv_korea,3151,2016-06-02,"['cgv_korea', '🎊5월의 #미션플레이 #마이포티 당첨작 발표⑤', '이거 뭔가 🍶(병)맛인데.. 묘하게 끌린다ㅎㅎ', '정체를 알 수 없는 매력에...보면 볼수록 빠져듬😱😱😱', '장인 정신이 느껴지는... 100% #수제포티 멋졍👍', '(튜브와 떡볶이를 좋아하는 듯!? 담엔 파코니도 만들어줭~😍)', '-', '@ryeoniiiiiii 다이렉트 메시지 확인해주오 -3-♥']",359,"['#미션플레이', '#마이포티', '#수제포티']",2016,6,2016-06
